vin,nom,ville,etat
WBAXA5C55ED272475,Linnell Garretts,Washington,District of Columbia
1G6KD5E62BU648431,Thurston Greenroad,Richmond,Virginia
WDDPK4HA4EF694232,Bradan Deabill,Modesto,California
WAUNF78P47A167350,Donny De Launde,Tucson,Arizona
2B3CA8CT9AH476213,Madelaine Westcar,Lexington,Kentucky
1N6AF0LX2FN830077,Nannette Rolstone,Providence,Rhode Island
5XYKT3A67FG483171,Marlene Carl,San Bernardino,California
3GYVKMEF8AG282660,Sonnie Ashpital,Newport News,Virginia
1FMJU1J5XAE587720,Lauraine Ede,Huntsville,Alabama
5BZAF0AA8FN590664,Caty O'Shirine,Amarillo,Texas
WBAFR1C58BD253976,Sheree Toffanelli,Bakersfield,California
19UUA56662A714446,Lucho Nourse,San Jose,California
3VW507AT8EM970946,Dannie Scullion,Syracuse,New York
SALSF2D44DA331754,Lacy Matisoff,Washington,District of Columbia
1G6AH5S31E0533874,Fifine Paradin,Pocatello,Idaho
SCFEDCAD1CG475599,Ker Presslie,Lees Summit,Missouri
1G6AY5SX4E0141717,Nettle ducarme,Pensacola,Florida
JH4DC538X2C012972,Bettye Maskelyne,Brea,California
5FPYK1F49CB190729,Cedric Harradine,Largo,Florida
5N1AN0NU6CN507831,Caroljean Arnaudon,Arlington,Virginia
1GYS4KEF4ER753713,Vikki Full,Lima,Ohio
WA1WGAFP2EA779591,Nikoletta McCambridge,Syracuse,New York
WAUKG68E65A770676,Dotty Crocombe,Lancaster,Pennsylvania
1GTN1TEHXFZ624251,Jeannie Wishkar,Ashburn,Virginia
JA32U2FU1DU715417,Kelby Forlonge,San Antonio,Texas
3GTXKYEJ0AG439723,Roddie Fones,West Hartford,Connecticut
KMHEC4A41BA953931,Marlane Estoile,San Francisco,California
WVGAV3AX6DW698633,Marrissa Jacklings,Raleigh,North Carolina
5UXWX9C50D0524433,Laurie Kiefer,Newport Beach,California
1G6DD67V690216672,Che Preble,Baton Rouge,Louisiana
SCFBB04B38G200258,Lucho Nourse,San Jose,California
WBAVB73538F067956,Kanya Meneer,Hartford,Connecticut
WBA3B9G55EN976263,Tammy Smuth,Winston Salem,North Carolina
1GTC5LF95C8985455,Markos Paunton,Washington,District of Columbia
19UUA8F22EA933181,Web Deyes,Migrate,Kentucky
1N6AD0CU0EN980229,Ava Fludgate,Boise,Idaho
1GYUKCEF3AR981734,Aleksandr Derges,Vienna,Virginia
1FMJK1G51AE093162,Harlie O'Cahsedy,Humble,Texas
5TFBY5F17AX616091,Sanson Russan,Detroit,Michigan
WAUVT64B53N792193,Ondrea Dorcey,Fort Wayne,Indiana
1FTEX1CM0CF014548,Buddy Haselwood,Escondido,California
JTDKN3DU6B0553246,Douglass Vedenyapin,Columbus,Ohio
1G6AK5SX8E0514808,Bev Spratling,Tulsa,Oklahoma
3GYFNCEY3AS036040,Kienan Rubinov,Salt Lake City,Utah
JA32U1FU4BU689211,Alisa Brundrett,Washington,District of Columbia
SALME1D45AA779275,Bruno Ellicombe,Atlanta,Georgia
KNADH4A36B6038209,Berenice Antalffy,Provo,Utah
3FA6P0SU5DR388649,Welbie Carik,Las Vegas,Nevada
WAUDK78T59A819447,Benoit Arton,Grand Junction,Colorado
1FMCU0E77AK493018,Hall Stafford,Glendale,California
WAURVAFAXAN784445,Lana Atherley,Wichita,Kansas
1FBSS3BL1AD782316,Marley Martin,Oakland,California
WBAPH7C55BE506529,Fax Hughland,Fort Wayne,Indiana
1N6AF0KX3EN254354,Maridel Wisniowski,Grand Rapids,Michigan
1N6AA0CA7AN226933,Aubrey Faughny,Fresno,California
WAUGFAFR9BA929199,Monte Udie,Augusta,Georgia
1G4GG5G37DF873539,Brendan Esseby,Boston,Massachusetts
3VW4A7AT0CM604551,Shea Lympany,Youngstown,Ohio
3C63DRLL3CG652517,Allie Olexa,Erie,Pennsylvania
WBY2Z2C52FV825744,Lorne Hanham,Naples,Florida
1C3BC1FB2BN628201,Venita Lanfranconi,Pomona,California
3C3CFFDR9ET489102,Melody Cosely,Topeka,Kansas
WBA4A7C53FD573990,Claus Sazio,Glendale,Arizona
JN1CV6AP7FM720204,Burtie Stiddard,New York City,New York
5J6TF1H38DL877902,Dasi Banisch,Houston,Texas
SCBBB7ZH8BC762260,Bentley Pattemore,Washington,District of Columbia
1D4RE2GG1BC949987,Conn Macewan,Evansville,Indiana
1D7CE3GK0AS722054,Stern Jepp,Littleton,Colorado
5YMGZ0C55AL577707,Cliff Waters,Sioux City,Iowa
TRUB3AFK3C1534726,Felita Foddy,Athens,Georgia
JH4KB16688C809680,Karie Satterlee,Saint Louis,Missouri
SCFFDAAE5CG844675,Pris Sivil,Springfield,Missouri
WBSDX9C59BE941969,Marrissa Jacklings,Raleigh,North Carolina
3FAHP0KC6AR701607,Quincy Lumm,Hicksville,New York
JTHBE5C24C5829633,Fulvia Pfeffer,Spokane,Washington
WAUKF98E47A358473,Teador Jindrich,Bronx,New York
JN1CV6EK5FM553291,Cyndi Baysting,New York City,New York
1FMCU5K38AK310269,Tessi Dudbridge,New York City,New York
JN8AF5MVXFT446237,Kyle Hazeldene,Scranton,Pennsylvania
JN8AS5MT1BW580332,Franklin Neilson,Houston,Texas
SCBEC9ZA1FC654142,Jessalin Raven,Oklahoma City,Oklahoma
4T1BF3EK2AU566329,Imojean Bilby,Washington,District of Columbia
3D73M3HL1AG671097,Winn O'Glessane,Peoria,Illinois
SCBBR93W88C049088,Vachel Deeney,Billings,Montana
1N6AA0CC4AN042759,Nettle ducarme,Pensacola,Florida
JHMGE8G28AS170004,Stephannie Whewill,Austin,Texas
1GTN1TEX8BZ061069,Margit Handscomb,Columbus,Ohio
2B3CA3CVXAH113522,My Faldo,New York City,New York
KMHCM3AC2BU406588,Sibley Gall,Philadelphia,Pennsylvania
3N1CE2CP3EL267245,Kesley Dallicoat,El Paso,Texas
WA1LYAFE7AD466740,Pegeen Daykin,Farmington,Michigan
1GYFC43579R432670,Elwyn Blann,Roanoke,Virginia
2G4GK5EXXF9918912,Tuesday Luckman,Huntington,West Virginia
3D73Y4CL8BG880047,Judah Le Fleming,Las Vegas,Nevada
WAUSH98E16A164993,Kasper Barracks,West Palm Beach,Florida
KL4CJCSB0EB244151,Hayes Malsher,Columbus,Georgia
1GKS1HE02CR937272,Angelique Bartalot,Jersey City,New Jersey
3C6LD4BT6CG010121,Gwen Petworth,Tulsa,Oklahoma
5N1AN0NW8FN561685,Rawley McGoogan,El Paso,Texas
WAUDFAFL0AA683592,Saw Berre,Iowa City,Iowa
VNKJTUD38FA060397,Dan Bahike,Troy,Michigan
WBA5A7C56FG844351,Karie Satterlee,Saint Louis,Missouri
JM1BL1H49A1931198,Linell Healeas,Stamford,Connecticut
WBXPC93507W693356,Broderick Sherborn,Columbus,Mississippi
1FMJU1K59AE669095,Liana Van Oort,Washington,District of Columbia
WAUEF78E08A190091,Yanaton Shatliffe,Lansing,Michigan
WBAYE8C56ED997058,Selina Truscott,Modesto,California
3GYFNCEYXBS422049,Brittany Badwick,Denver,Colorado
1C4AJWAG3FL341870,Beulah Attawell,Saint Louis,Missouri
W04GX5GV6B1501054,Murial Baraclough,Peoria,Illinois
5GAKVCED5BJ820841,Darda Egginson,Hyattsville,Maryland
1FTEW1C89FK755346,Dante Seefus,Columbus,Ohio
4T1BF1FK4EU024870,Kelila Tumbridge,Houston,Texas
WUAAU34299N459021,Susanna Regi,Fort Myers,Florida
2C4RDGDG9CR870237,Ari Pittendreigh,Largo,Florida
1G6YX36D995464224,Shana Greenroa,Charlotte,North Carolina
5LMJJ2J55EE775422,Raleigh Mouse,Metairie,Louisiana
SALFR2BNXCH086999,Erl Manning,Northridge,California
5N1AN0NW2DN454578,Sean Jambrozek,Port Washington,New York
WAUHFBFL0DN690126,Currie Standen,Pueblo,Colorado
WVWAA7AJ0BW207392,Cristal Ortner,Arlington,Texas
1G6DS8ED0B0696287,Harmonie Brooking,Phoenix,Arizona
WBAVB735X8K082364,Dee Pirie,Phoenix,Arizona
ZFBCFADH5EZ184567,Juliette McManamon,Daytona Beach,Florida
1G4HP54K42U083317,Allegra Roxburch,Jacksonville,Florida
2T1BPRHE8FC566334,Octavia Vel,Louisville,Kentucky
1HGCR2E79FA058651,Daniel Gilloran,Pittsburgh,Pennsylvania
JN1CV6FE1DM865100,Elisha Sonschein,Phoenix,Arizona
WBAFR9C53BD405502,Lorry Gammet,San Bernardino,California
WAULC68EX5A711632,Padgett Longmire,Oklahoma City,Oklahoma
WAULT68E95A158942,Hall Bollands,Newton,Massachusetts
WBAEU33482P138564,Corrianne Jeske,Fort Lauderdale,Florida
JA32U2FU3FU693651,Adair Greathead,Lancaster,Pennsylvania
4T1BD1EBXDU695398,Nevins Hedlestone,Oceanside,California
1N6AA0CJ1FN831425,Lelah Sibly,Phoenix,Arizona
JTDBT4K30B1138200,Octavia Sever,Madison,Wisconsin
KNAFK4A66F5463106,Elenore Jakov,Chattanooga,Tennessee
5J8TB18577A899569,Andra Kilpin,Albany,Georgia
1GYUCHEF0AR987873,Rochella Cater,Pittsburgh,Pennsylvania
WAUDK78TX9A445983,Antonella Bredgeland,Kingsport,Tennessee
2G4GW5EV3B9575714,Tansy Berard,San Francisco,California
WAUKC68D31A115081,Cristal Ortner,Arlington,Texas
1FTSW3A55AE738722,Davie Adrien,Corpus Christi,Texas
1N6AF0LX3FN348301,Yolanda Sheran,Columbia,South Carolina
WBA3A5G52CN975094,Phaedra Eallis,Anaheim,California
WDDNG7BB0AA508608,Rhiamon Mathon,Madison,Wisconsin
SALCT2BG2FH970025,Benjamen Boldison,San Antonio,Texas
5FRYD3H90GB743683,Quincy Lumm,Hicksville,New York
2G4GS5EV5D9390482,Kai Smaridge,Chicago,Illinois
JM1NC2LFXC0009978,Nisse Schohier,Charleston,West Virginia
WAUDFAFL4BA839179,Fredrika McCuish,Silver Spring,Maryland
WAULD54B24N451253,Nicola Poulter,Tacoma,Washington
1C6RD6JT8CS728592,Olivier Chappelle,El Paso,Texas
WVGAV7AX1AW511043,Allegra Roxburch,Jacksonville,Florida
WVWED7AJXCW200590,Weber Borrell,Homestead,Florida
WBALL5C59DJ393924,Tansy Berard,San Francisco,California
1G4HK5ESXBU414656,Augusto Iorns,Indianapolis,Indiana
1N6AA0ED7FN081620,Vyky Frie,Brea,California
19UYA42423A798203,Ninette Sabie,Washington,District of Columbia
JTEBU5JR0E5449921,Sandra Genicke,Gaithersburg,Maryland
WP0AB2A87CU232512,Jimmy Richardot,Pittsburgh,Pennsylvania
5N1AN0NW8EN150379,Vicky Signorelli,Denver,Colorado
1G4PP5SK2D4823190,Johnath Roselli,Palatine,Illinois
5FRYD4H20GB995944,Marilin Stanbrooke,Grand Rapids,Michigan
JTHBP5C24B5297891,Kristi Wortt,Largo,Florida
JTHFN2EY7A9651269,Erinn Yurocjhin,Lehigh Acres,Florida
WAUAVAFA6AN097637,Anabal Megainey,Fort Smith,Arkansas
WBAFV3C50ED576138,Rosie Corps,Salt Lake City,Utah
WBA3X9C55FD381783,Kurtis Haffard,Boca Raton,Florida
JTMHY7AJ0F4379983,Stu Sheringham,Dallas,Texas
5NPEB4AC6EH501114,Ahmed Rubie,Rochester,New York
3GYFNFE31ES085913,Jard Hopfner,Hamilton,Ohio
1GYFK26249R285166,Abbye Earney,Salt Lake City,Utah
3VW507AT8FM281720,Charis Soppitt,El Paso,Texas
WAUBFAFL5BN382933,Florian Crease,Albuquerque,New Mexico
5UXZV8C53BL722979,Katerina Vearncombe,Sacramento,California
JH4KB2F58BC744107,Maurise Titterington,Albany,New York
5UXZV4C59D0546503,Web Liggens,Denver,Colorado
2C3CDXHG7EH652150,Ronald Hallgath,Kansas City,Missouri
3D4PH6FV6AT188981,Shurlocke Pilpovic,Lancaster,Pennsylvania
SCFAD01A25G738074,Rozamond Meeus,San Antonio,Texas
3VWKX7AJ5AM214160,Jeremie Fusedale,Detroit,Michigan
WVGAV7AX2FW303907,Aron Collyear,Roanoke,Virginia
3D7TT2CT8BG716235,Iseabal Frift,New Orleans,Louisiana
1GTCSBD96A8382940,Heidi Leguay,Akron,Ohio
WBA3X9C57FD334500,Selinda Grunnill,Topeka,Kansas
3N1BC1AP8BL038568,Wandie Spring,Saint Paul,Minnesota
JM1NC2LF3F0398161,Lanny Stokey,Little Rock,Arkansas
1GYEK63N26R850981,Otis Clancy,Houston,Texas
WA1LFBFP3EA359706,Benni Mutlow,Monroe,Louisiana
WAUBC48H05K559560,Jilli Brisley,Abilene,Texas
1FTEX1CM3BF074080,Quinta Carman,Shawnee Mission,Kansas
19UUA65555A656607,Garrick Cloake,El Paso,Texas
3GYEK62N06G044932,Teena Willmer,Houston,Texas
WAUDFAFC9CN254477,Rowe Gilluley,Sacramento,California
WP0AA2A93CS206660,Emlynn Hould,Baton Rouge,Louisiana
WBA8Z5C55FD163660,Giovanna Stoneman,Chattanooga,Tennessee
JM1CW2BL1C0932663,Sidoney Gooderridge,Winston Salem,North Carolina
ZFBCFACH7FZ033796,Talbot Streater,Fort Wayne,Indiana
WBAVT73577F917678,Avrom Bischof,El Paso,Texas
WBANA73505B138195,Lanette Gherardelli,Greenville,South Carolina
WBSDX9C5XBE777471,Aube Merfin,Glendale,Arizona
JN1CV6EK1FM854236,Doris McAlester,Salinas,California
3VW8S7AT2FM141220,Horatio Mulgrew,Lansing,Michigan
JTDKDTB31D1812493,Margarita Renac,Shawnee Mission,Kansas
SALGS2TF4FA063330,Scarlet Guillford,Waterloo,Iowa
1C4RDJAG9DC172416,Merna Borthwick,Sacramento,California
WAUNF98P78A002292,Geordie Latta,Hialeah,Florida
YV4940BL2D1124335,Maggee Leatham,Atlanta,Georgia
SCFEDCAD4CG410990,Leontine Bolesma,Colorado Springs,Colorado
WAUA2AFD9DN045202,Corny O'Sheils,Dallas,Texas
1G6DV8EP4C0786223,Joycelin Tarbox,Fresno,California
1N6AF0LY3FN065762,Claudia Borrill,Salt Lake City,Utah
WA1CMBFP5EA303630,Kerwinn Simionescu,Scranton,Pennsylvania
1N6AA0EJ9FN764683,Colette Clilverd,Lincoln,Nebraska
2T1KU4EE7DC327905,Kassia Navarijo,Lubbock,Texas
SCBBP9ZA2BC073847,Anthony Germon,Nashville,Tennessee
1GD312CG7EF611609,Elsie Exley,Rochester,New York
1G6DC1E35E0074445,Jase Picker,Los Angeles,California
JH4DB75651S639089,Maje De Freitas,Dallas,Texas
SAJWA0FSXFP751074,Thalia Russi,Los Angeles,California
2G61L5S34F9553428,Ned Longina,Youngstown,Ohio
1N6AD0CW9EN856624,West Gadsdon,Pittsburgh,Pennsylvania
JM1CR2W30A0517283,Shea Lympany,Youngstown,Ohio
3C3CFFARXET686722,Toddie Ottee,Newark,New Jersey
5UMDU93436L734840,Gilbert Strettle,New York City,New York
4T1BF1FK4CU386498,Margaretta Chill,Saint Louis,Missouri
5N1AZ2MH0FN013263,Augustus Vauter,Oklahoma City,Oklahoma
WAUMF78PX6A237587,Urbanus Andrat,Cape Coral,Florida
WAUMK98K09A436695,Lorry Gammet,San Bernardino,California
1GYEK63N44R121975,Gena Slimings,Lansing,Michigan
1G6AB5RX1F0494991,Roddy Hammon,Scottsdale,Arizona
1G6DM5E36C0456338,Wayne Okenfold,Colorado Springs,Colorado
WBA3C1C59DK077233,Eileen Anand,Lakeland,Florida
1FTEW1CWXAF081062,Pierce Paddingdon,Madison,Wisconsin
WAUBC48H45K354498,Moss Pourvoieur,Aurora,Colorado
SAJWJ0FF1F8714878,Bronny Gini,Orlando,Florida
1FTEW1CF7FF422294,Burgess Ateggart,New York City,New York
WVWAA7AJ1BW036071,Noelani Aynsley,Grand Rapids,Michigan
2G61U5S30D9785454,Ricca Mullenger,Miami,Florida
2G4WC582771367900,Katerina Vearncombe,Sacramento,California
1G6DK5ED0B0921063,Jorry Andriveau,Columbus,Ohio
WDDDJ7CB6AA862371,Isiahi Westwell,Newark,New Jersey
WAUBF98EX8A190565,Florencia Marre,South Lake Tahoe,California
WBSDE93412B201699,Stearne Inchbald,Albany,New York
WDDGF4HB1DR760441,Kerwinn Simionescu,Scranton,Pennsylvania
2G4WB55K511268071,Sherye Summerly,New Hyde Park,New York
WAUMGAFL7CA163003,Francisco Buckmaster,New Orleans,Louisiana
WA1UFAFL6DA853309,Ossie Liveing,San Diego,California
1G4HP52K754664866,Margeaux Friend,Yonkers,New York
SALAC2D46BA318439,Mia Colgan,Albuquerque,New Mexico
2C3CCABG8DH989403,Ardenia Chatelet,Virginia Beach,Virginia
4T1BK3DB9CU813071,Fremont Durgan,San Jose,California
WDDGF4HB3CF251855,Aron Orwin,Jackson,Mississippi
3VWC17AU5FM049640,Skyler Eminson,Bronx,New York
KM8JT3AB7CU578733,Clerissa Heinreich,Omaha,Nebraska
2GKALMEK4F6735940,Abe Qualtrough,Fort Pierce,Florida
1G6DG577790050486,Jard Hopfner,Hamilton,Ohio
WA1DGBFE7DD842113,Marris Tilliards,Little Rock,Arkansas
SCFEBBAC7AG635036,Lucio Sommerled,Washington,District of Columbia
WAUWFAFR8EA442804,Farah Kedslie,Louisville,Kentucky
1FMJK1G53AE139381,Molli Flasby,Inglewood,California
1GKS1AE03CR406993,Theo Hexum,Trenton,New Jersey
WBA6B2C5XFD169089,Gretta Tassell,Miami,Florida
5J6TF1H35BL627417,Irwinn Buntine,San Antonio,Texas
1GT020CG9EF265538,Vinny Vodden,Reno,Nevada
WDDHF2EB6DA701333,Art Custed,Chicago,Illinois
5N1AN0NW5FN463794,Pet Kellie,Albuquerque,New Mexico
3VW4A7AT6DM314042,Babs Anstis,Las Vegas,Nevada
1FMEU8DE2AU811221,Fania Buxy,Youngstown,Ohio
3GYFNJE43AS526639,Ashley McDaid,Lynn,Massachusetts
19UUA8F55DA836467,Christoforo Surcombe,Huntington,West Virginia
WBASP4C57CC385740,Teodor Hulett,Oklahoma City,Oklahoma
WBABN73453P112092,Charil Burnie,Washington,District of Columbia
WBANE53566C275016,John Arnall,Dallas,Texas
WAUVC58E75A898654,Leonanie Belliveau,Fullerton,California
1C3ADEAZ7DV878931,Kaylyn Menendes,Fresno,California
1GYFK43878R377665,Lenore Calcott,Houston,Texas
1C4SDHCT6DC893541,Silvia Slevin,Omaha,Nebraska
WAUGGAFR1DA740501,Emmeline Alldre,Van Nuys,California
WBSDX9C58DE515659,Niles Bendix,Lexington,Kentucky
WAUXL68E14A007237,Sherye Summerly,New Hyde Park,New York
WBAYM1C56FD393991,Mathilde Woollaston,Saginaw,Michigan
WBAFR9C51DD750966,Adolphus Barnwill,Springfield,Missouri
WP0CA2A86FK992992,Filide Cartmale,Henderson,Nevada
2C3CCAKG3DH152056,Angelle D'eathe,Wilmington,Delaware
2T1BURHE0EC640045,Yanaton Shatliffe,Lansing,Michigan
1G6KF57914U492015,Fabio Breukelman,Tacoma,Washington
5LMJJ2H52BE101973,Nicola Poulter,Tacoma,Washington
WAUGGBFC1DN790728,Crystie Osborne,Springfield,Illinois
JN8AF5MR3BT838635,Edgard Stalman,Los Angeles,California
2HNYD18831H097810,Brinna Devenny,Amarillo,Texas
1GKUCKE07AR960415,Joyous Gibard,Newton,Massachusetts
1G4HJ5EM8AU531185,Kendell Larenson,Cincinnati,Ohio
SCBGU3ZA2DC378795,Sigfrid Ahmad,Youngstown,Ohio
WBAKA83539C373909,Liliane Tumber,Long Beach,California
JM1NC2LF7E0791305,Adria Zanetti,Norfolk,Virginia
WBAEV33442K000529,Abbie Goakes,Dayton,Ohio
2T1KE4EE9AC200002,Raymund Balcers,Santa Rosa,California
JH4KC1F51EC242311,Louis Sonier,Cincinnati,Ohio
5N1AZ2MH5FN497642,Henrik De Bischof,Jamaica,New York
3FAHP0DC4AR492865,Addia Sherel,Amarillo,Texas
WBAVT13516K100161,Loria Itzakson,Greensboro,North Carolina
19VDE3F36EE557282,Marrissa Jacklings,Raleigh,North Carolina
2G4WB52K141502327,Mavra Rodders,Scranton,Pennsylvania
WAUSGCFC2CN149196,Kerwin Chaves,Detroit,Michigan
3D73Y3CL4BG706552,Alfy McGuinness,Saint Louis,Missouri
YV1952AS4D1293139,Gweneth Pearl,Denver,Colorado
WAUHE78P48A786340,Phylis McCuthais,Norfolk,Virginia
1D7RV1CPXBS739249,Tomaso Nannizzi,Fort Worth,Texas
JTHBL1EF5D5222544,Emlynn Hould,Baton Rouge,Louisiana
KNADH5A34B6005859,Fonz Farady,Anchorage,Alaska
1N6AA0CJ9DN741775,Allie Olexa,Erie,Pennsylvania
4A31K2DF7AE975279,Vickie Greengrass,Minneapolis,Minnesota
WVWBB7AJ3DW146222,Vergil Powley,Sacramento,California
1D7RE5GK0AS335235,Maryjo Chessor,Alhambra,California
1G6DJ1ED7B0191213,Kora Potell,Des Moines,Iowa
JTEBU4BF7AK616124,Rafferty Elfes,New York City,New York
2G61W5S87F9639979,Adolf Golsworthy,Cincinnati,Ohio
1YVHZ8BH2C5159369,Berna Markovic,San Francisco,California
3C4PDCBB1FT994625,Trina McGhie,West Hartford,Connecticut
1FTEX1CMXBK912466,Barbara Sertin,Sacramento,California
YV126MEBXF1970007,Caresa Lehrian,Bowie,Maryland
3C3CFFFH8CT486886,Burke Mosconi,New York City,New York
1G4HF57929U341033,Merna Borthwick,Sacramento,California
KMHTC6AD4DU971618,Alfy Tallon,Akron,Ohio
19UUA8F28EA461276,Borden Sproston,New York City,New York
55SWF4JB1FU124058,Susie Elford,Albany,New York
WA1BY74L07D295502,Kimble Crooks,Sterling,Virginia
2B3CK5CT3AH082329,Bobby Blaszkiewicz,Spring Hill,Florida
5TDBK3EH7DS813082,Carmon Kersley,Washington,District of Columbia
3C6JD7BP6CG069472,Winfred Iddenden,San Jose,California
WBASP0C58DC992207,Bordie Trowle,Denton,Texas
1C3CDFAA5DD596365,Cecilio Loveland,Gatesville,Texas
1C4PJLAB8FW121183,Montgomery Lease,Atlanta,Georgia
2G4GX5GVXB9265392,Bradan Deabill,Modesto,California
JTDKDTB39F1368427,Cleon Gimert,Virginia Beach,Virginia
2G4GT5GX6E9901338,Blanche Olczyk,Woburn,Massachusetts
WA1UFAFL4DA551971,Pail Broady,Huntington Beach,California
1FTEX1C81AK496227,Margit Handscomb,Columbus,Ohio
WBAGN83433D114761,Halimeda De Beneditti,Long Beach,California
JN8AZ2KR5CT601641,Franciskus MacKilroe,Fort Worth,Texas
1N6AD0CU5CC711278,Pace Parzis,Lawrenceville,Georgia
3C4PDCGB8FT149411,Christiane Dumbreck,Hot Springs National Park,Arkansas
3D73Y3CL8BG213215,Helyn Berntsson,San Francisco,California
JH4CL95864C062173,Sharity Myles,Fort Lauderdale,Florida
JN1CV6AP7CM766353,Veronike Dibbert,West Hartford,Connecticut
WAUDH78E37A014933,Caty O'Shirine,Amarillo,Texas
WAUVT64B24N276553,Modesta Hearmon,Redwood City,California
2HNYD182X3H655862,Nanette Harback,Augusta,Georgia
WAUKD78P69A690607,Layney Trembley,Springfield,Massachusetts
1B3CB5HA9BD976406,Robers Jellybrand,Syracuse,New York
WUAAU34219N092258,Myrna Lafranconi,Charlotte,North Carolina
KL4CJASB2FB273740,Nikolas Stert,Roanoke,Virginia
WBA6B2C5XFG196386,Sibbie Giottoi,Wichita,Kansas
WBAYB6C5XDD621085,Etty Jewell,Trenton,New Jersey
1FMJK1F57AE221812,Trista Bodega,Erie,Pennsylvania
3C3CFFCR0ET811594,Bryan Ingledow,Jackson,Tennessee
WBA5M4C54FD433876,Michelina Stivey,New York City,New York
WBAWR33568P910017,Rakel Griffith,Sacramento,California
19XFB4F37EE744805,Melanie Greim,Santa Cruz,California
WAUKF78E47A764824,Oliver Finley,Young America,Minnesota
WP0CB2A8XCS769699,Ingaborg Lockett,Silver Spring,Maryland
WAUEF78E78A174986,Hyacinth Ivimy,Pomona,California
1D7RW2BK1BS309103,Johna Kennaway,Cleveland,Ohio
WBAVA33537K170361,Sandro Cool,Los Angeles,California
2G61V5S85E9476489,Kikelia Heinschke,Boise,Idaho
JHMZF1D43ES856055,Sibyl Marde,Charlotte,North Carolina
1HGCR2F31DA595393,Leese Scorthorne,Baton Rouge,Louisiana
5NPDH4AE0EH899254,Emanuel Itzik,Monroe,Louisiana
WAUHFAFL4BA513075,Selina Truscott,Modesto,California
5TDBW5G16BS949734,Inglis Mallebone,Saint Paul,Minnesota
WBAWL13549P253886,Maryjo Pagel,Dallas,Texas
5FNRL3H22AB407245,Dexter Bartczak,Pasadena,California
3FADP0L34CR836701,Morlee Catlow,Wilmington,Delaware
WBABN33453P212587,Stormy Lebarree,Erie,Pennsylvania
2HKRM3H53DH973170,Thaine Sweetmore,Pittsburgh,Pennsylvania
2HNYD18833H004500,Venita Lanfranconi,Pomona,California
1FTWW3A57AE269604,Normy Maile,Fort Lauderdale,Florida
1C3CDFDH7ED264583,Hannis Mowsley,Wichita,Kansas
1N6AA0CA3BN324309,Cissiee Baly,Montgomery,Alabama
1G6DM577190025169,Hall Stafford,Glendale,California
WAUUL98E78A561893,Britteny Leahy,Garden Grove,California
WAUBFAFL0EN228912,Ilaire Thackeray,Garland,Texas
WAU3FAFR5DA457651,Tommie Matuszynski,Dallas,Texas
WBAKE5C57DJ940873,Pris Sivil,Springfield,Missouri
WBAYM9C54ED288881,Alexa Brymner,Santa Fe,New Mexico
2G61W5S88F9292775,Gay Dybell,Sacramento,California
SCBGR3ZA7DC746910,Jilli Brisley,Abilene,Texas
WBANE73536C513156,Rawley Exrol,Louisville,Kentucky
WAUVT58E45A323766,Dugald Caddell,Tulsa,Oklahoma
1FTMF1EW6AF463047,Tanhya Marchello,New York City,New York
1G4HJ5EM8BU493328,Ryley Burg,Reading,Pennsylvania
JN8AF5MR1BT782243,Maynard Di Biaggi,Louisville,Kentucky
WA1BY74LX8D323825,Elly Twiddell,Orlando,Florida
WBA5M6C55ED417986,Franciskus MacKilroe,Fort Worth,Texas
5UXFE4C58AL151404,Klaus Marven,Albuquerque,New Mexico
TRURD38J681465548,Betta Strathern,Trenton,New Jersey
SAJWJ0FF7F8670854,Carmon Kersley,Washington,District of Columbia
JN8AZ1MU7DW706774,Anett Lowdeane,Waterbury,Connecticut
WAUSH98E97A432609,Florian Coulbeck,Albuquerque,New Mexico
WAUGVAFR9BA185932,Johnnie Chirm,Brooklyn,New York
WVWGU7AN0CE772723,Ninette Sabie,Washington,District of Columbia
SAJWA0FB3BL151255,Aimil Girardetti,New York City,New York
1C4RDJEG6EC690186,Pierette Fawks,Pittsburgh,Pennsylvania
JM1GJ1T61E1130095,Michell Fidelus,Amarillo,Texas
1C6RD7FP7CS414272,Leonelle Martill,Miami,Florida
KNADM4A36E6565358,Cammi Kruse,San Jose,California
JTHDU1EF0D5167880,Eddy Yakobowitz,Henderson,Nevada
3VWKX7AJ8CM331847,Matthias Agglione,Troy,Michigan
WAUHF78P99A980473,Naoma Doy,Decatur,Illinois
1N6AA0EC2FN072993,Davie Coorington,San Jose,California
WA1CGBFEXED290393,Mack Cardnell,Boise,Idaho
5N1AA0NEXFN418952,Jeanne Kleimt,Fort Lauderdale,Florida
WAUKH78E08A669852,Delano Tuohy,Salt Lake City,Utah
2G4GS5EC2B9588027,Angelle Hullins,Wichita,Kansas
JN1CV6EK1CM289787,Decca Swyne,Kalamazoo,Michigan
WBA3F9C55EF863093,Harmonia Laughrey,Dayton,Ohio
WBXPC93488W859860,Carling Fludgate,Richmond,Virginia
3VW517AT4FM794802,Adriena MacCrosson,Marietta,Georgia
1G6DK1ED9B0471938,Tammy Smuth,Winston Salem,North Carolina
WBAKX6C5XCC029326,Haley Kunkel,San Diego,California
1G6AT5S38F0419015,Kesley Eldin,Minneapolis,Minnesota
2C3CCAPGXDH974426,Niko Rathbourne,Mountain View,California
WAUDV94F28N937384,Veronike Doorbar,Saint Louis,Missouri
